"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"PV_HMI.AIT_01";"25.12.2016 13:25:50";0,4457308;1;42729559606,4815
"PV_HMI.AIT_01";"25.12.2016 13:30:53";0,4399421;1;42729563113,4259
"PV_HMI.AIT_01";"25.12.2016 13:35:56";0,4341534;1;42729566620,3704
"PV_HMI.AIT_01";"25.12.2016 13:41:00";0,4341534;1;42729570138,8889
"PV_HMI.AIT_01";"25.12.2016 13:46:03";0,4283647;1;42729573645,8333
"PV_HMI.AIT_01";"25.12.2016 13:51:06";0,4341534;1;42729577152,7778
"PV_HMI.AIT_01";"25.12.2016 13:56:09";0,4399421;1;42729580659,7222
"PV_HMI.AIT_01";"25.12.2016 14:01:12";0,4399421;1;42729584166,6667
"PV_HMI.AIT_01";"25.12.2016 14:06:15";0,4457308;1;42729587673,6111
"PV_HMI.AIT_01";"25.12.2016 14:11:19";0,4399421;1;42729591192,1296
"PV_HMI.AIT_01";"25.12.2016 14:16:22";0,4399421;1;42729594699,0741
"PV_HMI.AIT_01";"25.12.2016 14:21:25";0,4399421;1;42729598206,0185
"PV_HMI.AIT_01";"25.12.2016 14:26:28";0,4457308;1;42729601712,963
"PV_HMI.AIT_01";"25.12.2016 14:31:32";0,4457308;1;42729605231,4815
"PV_HMI.AIT_01";"25.12.2016 14:36:35";0,4341534;1;42729608738,4259
"PV_HMI.AIT_01";"25.12.2016 14:41:38";0,4341534;1;42729612245,3704
"PV_HMI.AIT_01";"25.12.2016 14:46:41";0,4341534;1;42729615752,3148
"PV_HMI.AIT_01";"25.12.2016 14:51:44";0,4283647;1;42729619259,2593
"PV_HMI.AIT_01";"25.12.2016 14:56:47";0,4399421;1;42729622766,2037
"PV_HMI.AIT_01";"25.12.2016 15:01:51";0,4399421;1;42729626284,7222
"PV_HMI.AIT_01";"25.12.2016 15:06:54";0,4399421;1;42729629791,6667
"PV_HMI.AIT_01";"25.12.2016 15:11:57";0,4457308;1;42729633298,6111
"PV_HMI.AIT_01";"25.12.2016 15:17:00";0,4457308;1;42729636805,5556
"PV_HMI.AIT_01";"25.12.2016 15:22:04";0,4457308;1;42729640324,0741
"PV_HMI.AIT_01";"25.12.2016 15:27:07";0,4457308;1;42729643831,0185
"PV_HMI.AIT_01";"25.12.2016 15:32:10";0,4399421;1;42729647337,963
"PV_HMI.AIT_01";"25.12.2016 15:37:13";0,4341534;1;42729650844,9074
"PV_HMI.AIT_01";"25.12.2016 15:42:17";0,4341534;1;42729654363,4259
"PV_HMI.AIT_01";"25.12.2016 15:47:20";0,4341534;1;42729657870,3704
"PV_HMI.AIT_01";"25.12.2016 15:52:23";0,4283647;1;42729661377,3148
"PV_HMI.AIT_01";"25.12.2016 15:57:26";0,4457308;1;42729664884,2593
"PV_HMI.AIT_01";"25.12.2016 16:02:29";0,4457308;1;42729668391,2037
"PV_HMI.AIT_01";"25.12.2016 16:07:33";0,4457308;1;42729671909,7222
"PV_HMI.AIT_01";"25.12.2016 16:12:36";0,4457308;1;42729675416,6667
"PV_HMI.AIT_01";"25.12.2016 16:17:39";0,4457308;1;42729678923,6111
"PV_HMI.AIT_01";"25.12.2016 16:22:42";0,4457308;1;42729682430,5556
"PV_HMI.AIT_01";"25.12.2016 16:27:45";0,4399421;1;42729685937,5
"PV_HMI.AIT_01";"25.12.2016 16:32:49";0,4457308;1;42729689456,0185
"PV_HMI.AIT_01";"25.12.2016 16:37:52";0,4341534;1;42729692962,963
"PV_HMI.AIT_01";"25.12.2016 16:42:55";0,4399421;1;42729696469,9074
"PV_HMI.AIT_01";"25.12.2016 16:47:58";0,4341534;1;42729699976,8519
"PV_HMI.AIT_01";"25.12.2016 16:53:01";0,4283647;1;42729703483,7963
"PV_HMI.AIT_01";"25.12.2016 16:58:05";0,4457308;1;42729707002,3148
"PV_HMI.AIT_01";"25.12.2016 17:03:08";0,4399421;1;42729710509,2593
"PV_HMI.AIT_01";"25.12.2016 17:08:11";0,4457308;1;42729714016,2037
"PV_HMI.AIT_01";"25.12.2016 17:13:14";0,4457308;1;42729717523,1481
"PV_HMI.AIT_01";"25.12.2016 17:18:18";0,4457308;1;42729721041,6667
"PV_HMI.AIT_01";"25.12.2016 17:23:21";0,4457308;1;42729724548,6111
"PV_HMI.AIT_01";"25.12.2016 17:28:24";0,4457308;1;42729728055,5556
"PV_HMI.AIT_01";"25.12.2016 17:33:27";0,4457308;1;42729731562,5
"PV_HMI.AIT_01";"25.12.2016 17:38:30";0,4399421;1;42729735069,4445
"PV_HMI.AIT_01";"25.12.2016 17:43:34";0,4399421;1;42729738587,963
"PV_HMI.AIT_01";"25.12.2016 17:48:37";0,4341534;1;42729742094,9074
"PV_HMI.AIT_01";"25.12.2016 17:53:40";0,422576;1;42729745601,8519
"PV_HMI.AIT_01";"25.12.2016 17:58:44";0,4457308;1;42729749120,3704
"PV_HMI.AIT_01";"25.12.2016 18:03:47";0,4399421;1;42729752627,3148
"PV_HMI.AIT_01";"25.12.2016 18:08:50";0,4457308;1;42729756134,2593
"PV_HMI.AIT_01";"25.12.2016 18:13:53";0,4399421;1;42729759641,2037
"PV_HMI.AIT_01";"25.12.2016 18:18:56";0,4457308;1;42729763148,1481
"PV_HMI.AIT_01";"25.12.2016 18:24:00";0,4457308;1;42729766666,6667
"PV_HMI.AIT_01";"25.12.2016 18:29:03";0,4515195;1;42729770173,6111
"PV_HMI.AIT_01";"25.12.2016 18:34:06";0,4399421;1;42729773680,5556
"PV_HMI.AIT_01";"25.12.2016 18:39:09";0,4341534;1;42729777187,5
"PV_HMI.AIT_01";"25.12.2016 18:44:12";0,4341534;1;42729780694,4444
"PV_HMI.AIT_01";"25.12.2016 18:49:16";0,4283647;1;42729784212,963
"PV_HMI.AIT_01";"25.12.2016 18:54:19";0,4399421;1;42729787719,9074
"PV_HMI.AIT_01";"25.12.2016 18:59:22";0,4457308;1;42729791226,8518
"PV_HMI.AIT_01";"25.12.2016 19:04:25";0,4457308;1;42729794733,7963
"PV_HMI.AIT_01";"25.12.2016 19:09:28";0,4457308;1;42729798240,7407
"PV_HMI.AIT_01";"25.12.2016 19:14:32";0,4457308;1;42729801759,2593
"PV_HMI.AIT_01";"25.12.2016 19:19:35";0,4457308;1;42729805266,2037
"PV_HMI.AIT_01";"25.12.2016 19:24:38";0,4457308;1;42729808773,1481
"PV_HMI.AIT_01";"25.12.2016 19:29:41";0,4457308;1;42729812280,0926
"PV_HMI.AIT_01";"25.12.2016 19:34:44";0,4399421;1;42729815787,037
"PV_HMI.AIT_01";"25.12.2016 19:39:48";0,4341534;1;42729819305,5556
"PV_HMI.AIT_01";"25.12.2016 19:44:51";0,4283647;1;42729822812,5
"PV_HMI.AIT_01";"25.12.2016 19:49:54";0,4283647;1;42729826319,4444
"PV_HMI.AIT_01";"25.12.2016 19:54:57";0,4457308;1;42729829826,3889
"PV_HMI.AIT_01";"25.12.2016 20:00:00";0,4457308;1;42729833333,3333
"PV_HMI.AIT_01";"25.12.2016 20:05:04";0,4457308;1;42729836851,8519
"PV_HMI.AIT_01";"25.12.2016 20:10:07";0,4399421;1;42729840358,7963
"PV_HMI.AIT_01";"25.12.2016 20:15:10";0,4457308;1;42729843865,7407
"PV_HMI.AIT_01";"25.12.2016 20:20:13";0,4457308;1;42729847372,6852
"PV_HMI.AIT_01";"25.12.2016 20:25:16";0,4457308;1;42729850879,6296
"PV_HMI.AIT_01";"25.12.2016 20:30:20";0,4457308;1;42729854398,1481
"PV_HMI.AIT_01";"25.12.2016 20:35:23";0,4399421;1;42729857905,0926
"PV_HMI.AIT_01";"25.12.2016 20:40:26";0,4341534;1;42729861412,037
"PV_HMI.AIT_01";"25.12.2016 20:45:29";0,4283647;1;42729864918,9815
"PV_HMI.AIT_01";"25.12.2016 20:50:33";0,422576;1;42729868437,5
"PV_HMI.AIT_01";"25.12.2016 20:55:36";0,4457308;1;42729871944,4444
"PV_HMI.AIT_01";"25.12.2016 21:00:39";0,4457308;1;42729875451,3889
"PV_HMI.AIT_01";"25.12.2016 21:05:42";0,4341534;1;42729878958,3333
"PV_HMI.AIT_01";"25.12.2016 21:10:45";0,4283647;1;42729882465,2778
"PV_HMI.AIT_01";"25.12.2016 21:15:49";0,422576;1;42729885983,7963
"PV_HMI.AIT_01";"25.12.2016 21:20:52";0,4167873;1;42729889490,7407
"PV_HMI.AIT_01";"25.12.2016 21:25:55";0,4167873;1;42729892997,6852
"PV_HMI.AIT_01";"25.12.2016 21:30:58";0,4109986;1;42729896504,6296
"PV_HMI.AIT_01";"25.12.2016 21:36:01";0,4109986;1;42729900011,5741
"PV_HMI.AIT_01";"25.12.2016 21:41:05";0,4109986;1;42729903530,0926
"PV_HMI.AIT_01";"25.12.2016 21:46:08";0,4052098;1;42729907037,037
"PV_HMI.AIT_01";"25.12.2016 21:51:11";0,4052098;1;42729910543,9815
"PV_HMI.AIT_01";"25.12.2016 21:56:14";0,4399421;1;42729914050,9259
"PV_HMI.AIT_01";"25.12.2016 22:01:17";0,4399421;1;42729917557,8704
"PV_HMI.AIT_01";"25.12.2016 22:06:21";0,4341534;1;42729921076,3889
"PV_HMI.AIT_01";"25.12.2016 22:11:24";0,4283647;1;42729924583,3333
"PV_HMI.AIT_01";"25.12.2016 22:16:27";0,422576;1;42729928090,2778
"PV_HMI.AIT_01";"25.12.2016 22:21:30";0,4167873;1;42729931597,2222
"PV_HMI.AIT_01";"25.12.2016 22:26:33";0,4109986;1;42729935104,1667
"PV_HMI.AIT_01";"25.12.2016 22:31:37";0,4109986;1;42729938622,6852
"PV_HMI.AIT_01";"25.12.2016 22:36:40";0,4052098;1;42729942129,6296
"PV_HMI.AIT_01";"25.12.2016 22:41:43";0,4052098;1;42729945636,5741
"PV_HMI.AIT_01";"25.12.2016 22:46:46";0,3994211;1;42729949143,5185
"PV_HMI.AIT_01";"25.12.2016 22:51:50";0,3994211;1;42729952662,037
"PV_HMI.AIT_01";"25.12.2016 22:56:53";0,4341534;1;42729956168,9815
"PV_HMI.AIT_01";"25.12.2016 23:01:56";0,4341534;1;42729959675,9259
"PV_HMI.AIT_01";"25.12.2016 23:06:59";0,4341534;1;42729963182,8704
"PV_HMI.AIT_01";"25.12.2016 23:12:02";0,4399421;1;42729966689,8148
"PV_HMI.AIT_01";"25.12.2016 23:17:06";0,4341534;1;42729970208,3333
"PV_HMI.AIT_01";"25.12.2016 23:22:09";0,4341534;1;42729973715,2778
"PV_HMI.AIT_01";"25.12.2016 23:27:12";0,4399421;1;42729977222,2222
"PV_HMI.AIT_01";"25.12.2016 23:32:15";0,4341534;1;42729980729,1667
"PV_HMI.AIT_01";"25.12.2016 23:37:18";0,4283647;1;42729984236,1111
"PV_HMI.AIT_01";"25.12.2016 23:42:22";0,422576;1;42729987754,6296
"PV_HMI.AIT_01";"25.12.2016 23:47:25";0,4167873;1;42729991261,5741
"PV_HMI.AIT_01";"25.12.2016 23:52:28";0,4167873;1;42729994768,5185
"PV_HMI.AIT_01";"25.12.2016 23:57:31";0,4399421;1;42729998275,463
"PV_HMI.AIT_01";"26.12.2016 00:02:34";0,4399421;1;42730001782,4074
"PV_HMI.AIT_01";"26.12.2016 00:07:38";0,4341534;1;42730005300,9259
"PV_HMI.AIT_01";"26.12.2016 00:12:41";0,4399421;1;42730008807,8704
"PV_HMI.AIT_01";"26.12.2016 00:17:44";0,4399421;1;42730012314,8148
"PV_HMI.AIT_01";"26.12.2016 00:22:47";0,4341534;1;42730015821,7593
"PV_HMI.AIT_01";"26.12.2016 00:27:50";0,4341534;1;42730019328,7037
"PV_HMI.AIT_01";"26.12.2016 00:32:54";0,4283647;1;42730022847,2222
"PV_HMI.AIT_01";"26.12.2016 00:37:57";0,422576;1;42730026354,1667
"PV_HMI.AIT_01";"26.12.2016 00:43:00";0,422576;1;42730029861,1111
"PV_HMI.AIT_01";"26.12.2016 00:48:03";0,422576;1;42730033368,0556
"PV_HMI.AIT_01";"26.12.2016 00:53:07";0,4109986;1;42730036886,5741
"PV_HMI.AIT_01";"26.12.2016 00:58:10";0,4341534;1;42730040393,5185
"PV_HMI.AIT_01";"26.12.2016 01:03:13";0,4399421;1;42730043900,463
"PV_HMI.AIT_01";"26.12.2016 01:08:16";0,4341534;1;42730047407,4074
"PV_HMI.AIT_01";"26.12.2016 01:13:19";0,4399421;1;42730050914,3519
"PV_HMI.AIT_01";"26.12.2016 01:18:23";0,4399421;1;42730054432,8704
"PV_HMI.AIT_01";"26.12.2016 01:23:26";0,4399421;1;42730057939,8148
"PV_HMI.AIT_01";"26.12.2016 01:28:29";0,4341534;1;42730061446,7593
"PV_HMI.AIT_01";"26.12.2016 01:33:32";0,4341534;1;42730064953,7037
"PV_HMI.AIT_01";"26.12.2016 01:38:36";0,4283647;1;42730068472,2222
"PV_HMI.AIT_01";"26.12.2016 01:43:39";0,422576;1;42730071979,1667
"PV_HMI.AIT_01";"26.12.2016 01:48:42";0,4167873;1;42730075486,1111
"PV_HMI.AIT_01";"26.12.2016 01:53:45";0,4341534;1;42730078993,0556
"PV_HMI.AIT_01";"26.12.2016 01:58:48";0,4341534;1;42730082500
"PV_HMI.AIT_01";"26.12.2016 02:03:52";0,4399421;1;42730086018,5185
"PV_HMI.AIT_01";"26.12.2016 02:08:55";0,4341534;1;42730089525,463
"PV_HMI.AIT_01";"26.12.2016 02:13:58";0,4341534;1;42730093032,4074
"PV_HMI.AIT_01";"26.12.2016 02:19:01";0,4341534;1;42730096539,3519
"PV_HMI.AIT_01";"26.12.2016 02:24:04";0,4399421;1;42730100046,2963
"PV_HMI.AIT_01";"26.12.2016 02:29:08";0,4341534;1;42730103564,8148
"PV_HMI.AIT_01";"26.12.2016 02:34:11";0,4283647;1;42730107071,7593
"PV_HMI.AIT_01";"26.12.2016 02:39:14";0,4283647;1;42730110578,7037
"PV_HMI.AIT_01";"26.12.2016 02:44:17";0,422576;1;42730114085,6481
"PV_HMI.AIT_01";"26.12.2016 02:49:20";0,4109986;1;42730117592,5926
"PV_HMI.AIT_01";"26.12.2016 02:54:23";0,4341534;1;42730121099,537
"PV_HMI.AIT_01";"26.12.2016 02:59:27";0,4341534;1;42730124618,0556
"PV_HMI.AIT_01";"26.12.2016 03:04:30";0,4283647;1;42730128125
"PV_HMI.AIT_01";"26.12.2016 03:09:33";0,422576;1;42730131631,9444
"PV_HMI.AIT_01";"26.12.2016 03:14:36";0,4167873;1;42730135138,8889
"PV_HMI.AIT_01";"26.12.2016 03:19:39";0,4167873;1;42730138645,8333
"PV_HMI.AIT_01";"26.12.2016 03:24:43";0,4109986;1;42730142164,3519
"PV_HMI.AIT_01";"26.12.2016 03:29:46";0,4052098;1;42730145671,2963
"PV_HMI.AIT_01";"26.12.2016 03:34:49";0,4052098;1;42730149178,2407
"PV_HMI.AIT_01";"26.12.2016 03:39:52";0,4052098;1;42730152685,1852
"PV_HMI.AIT_01";"26.12.2016 03:44:55";0,3994211;1;42730156192,1296
"PV_HMI.AIT_01";"26.12.2016 03:49:58";0,3936324;1;42730159699,0741
"PV_HMI.AIT_01";"26.12.2016 03:55:02";0,4341534;1;42730163217,5926
"PV_HMI.AIT_01";"26.12.2016 04:00:05";0,4283647;1;42730166724,537
"PV_HMI.AIT_01";"26.12.2016 04:05:08";0,422576;1;42730170231,4815
"PV_HMI.AIT_01";"26.12.2016 04:10:11";0,422576;1;42730173738,4259
"PV_HMI.AIT_01";"26.12.2016 04:15:15";0,4167873;1;42730177256,9444
"PV_HMI.AIT_01";"26.12.2016 04:20:18";0,4167873;1;42730180763,8889
"PV_HMI.AIT_01";"26.12.2016 04:25:21";0,4167873;1;42730184270,8333
"PV_HMI.AIT_01";"26.12.2016 04:30:24";0,4109986;1;42730187777,7778
"PV_HMI.AIT_01";"26.12.2016 04:35:27";0,4052098;1;42730191284,7222
"PV_HMI.AIT_01";"26.12.2016 04:40:31";0,4109986;1;42730194803,2407
"PV_HMI.AIT_01";"26.12.2016 04:45:34";0,4052098;1;42730198310,1852
"PV_HMI.AIT_01";"26.12.2016 04:50:37";0,4052098;1;42730201817,1296
"PV_HMI.AIT_01";"26.12.2016 04:55:40";0,4283647;1;42730205324,0741
"PV_HMI.AIT_01";"26.12.2016 05:00:43";0,4283647;1;42730208831,0185
"PV_HMI.AIT_01";"26.12.2016 05:05:47";0,4341534;1;42730212349,537
"PV_HMI.AIT_01";"26.12.2016 05:10:50";0,4283647;1;42730215856,4815
"PV_HMI.AIT_01";"26.12.2016 05:15:53";0,4341534;1;42730219363,4259
"PV_HMI.AIT_01";"26.12.2016 05:20:56";0,4283647;1;42730222870,3704
"PV_HMI.AIT_01";"26.12.2016 05:25:59";0,4283647;1;42730226377,3148
"PV_HMI.AIT_01";"26.12.2016 05:31:02";0,4283647;1;42730229884,2593
"PV_HMI.AIT_01";"26.12.2016 05:36:05";0,422576;1;42730233391,2037
"PV_HMI.AIT_01";"26.12.2016 05:41:09";0,1678727;1;42730236909,7222
"PV_HMI.AIT_01";"26.12.2016 05:46:12";2,894356E-02;1;42730240416,6667
"PV_HMI.AIT_01";"26.12.2016 05:51:15";2,315485E-02;1;42730243923,6111
"PV_HMI.AIT_01";"26.12.2016 05:56:18";0,4341534;1;42730247430,5556
"PV_HMI.AIT_01";"26.12.2016 06:01:22";0,4283647;1;42730250949,0741
"PV_HMI.AIT_01";"26.12.2016 06:06:25";0,4341534;1;42730254456,0185
"PV_HMI.AIT_01";"26.12.2016 06:11:28";0,4341534;1;42730257962,963
"PV_HMI.AIT_01";"26.12.2016 06:16:31";0,4341534;1;42730261469,9074
"PV_HMI.AIT_01";"26.12.2016 06:21:34";0,4341534;1;42730264976,8519
"PV_HMI.AIT_01";"26.12.2016 06:26:37";0,4341534;1;42730268483,7963
"PV_HMI.AIT_01";"26.12.2016 06:31:41";0,4341534;1;42730272002,3148
"PV_HMI.AIT_01";"26.12.2016 06:36:44";0,4283647;1;42730275509,2593
"PV_HMI.AIT_01";"26.12.2016 06:41:47";0,4341534;1;42730279016,2037
"PV_HMI.AIT_01";"26.12.2016 06:46:50";0,422576;1;42730282523,1481
"PV_HMI.AIT_01";"26.12.2016 06:51:53";0,4167873;1;42730286030,0926
"PV_HMI.AIT_01";"26.12.2016 06:56:57";0,4341534;1;42730289548,6111
"PV_HMI.AIT_01";"26.12.2016 07:02:00";0,4399421;1;42730293055,5556
"PV_HMI.AIT_01";"26.12.2016 07:07:03";0,4341534;1;42730296562,5
"PV_HMI.AIT_01";"26.12.2016 07:12:06";0,4341534;1;42730300069,4444
"PV_HMI.AIT_01";"26.12.2016 07:17:09";0,4341534;1;42730303576,3889
"PV_HMI.AIT_01";"26.12.2016 07:22:13";0,4399421;1;42730307094,9074
"PV_HMI.AIT_01";"26.12.2016 07:27:16";0,4341534;1;42730310601,8519
"PV_HMI.AIT_01";"26.12.2016 07:32:19";0,4341534;1;42730314108,7963
"PV_HMI.AIT_01";"26.12.2016 07:37:22";0,4341534;1;42730317615,7407
"PV_HMI.AIT_01";"26.12.2016 07:42:25";0,4341534;1;42730321122,6852
"PV_HMI.AIT_01";"26.12.2016 07:47:29";0,4341534;1;42730324641,2037
"PV_HMI.AIT_01";"26.12.2016 07:52:32";0,4341534;1;42730328148,1481
"PV_HMI.AIT_01";"26.12.2016 07:57:35";0,4341534;1;42730331655,0926
"PV_HMI.AIT_01";"26.12.2016 08:02:38";0,4399421;1;42730335162,037
"PV_HMI.AIT_01";"26.12.2016 08:07:42";0,4399421;1;42730338680,5556
"PV_HMI.AIT_01";"26.12.2016 08:12:45";0,4341534;1;42730342187,5
"PV_HMI.AIT_01";"26.12.2016 08:17:48";0,4399421;1;42730345694,4445
"PV_HMI.AIT_01";"26.12.2016 08:22:51";0,4399421;1;42730349201,3889
"PV_HMI.AIT_01";"26.12.2016 08:27:55";0,4399421;1;42730352719,9074
"PV_HMI.AIT_01";"26.12.2016 08:32:58";0,4399421;1;42730356226,8519
"PV_HMI.AIT_01";"26.12.2016 08:38:01";0,4457308;1;42730359733,7963
"PV_HMI.AIT_01";"26.12.2016 08:43:04";0,4457308;1;42730363240,7407
"PV_HMI.AIT_01";"26.12.2016 08:48:08";0,4515195;1;42730366759,2593
"PV_HMI.AIT_01";"26.12.2016 08:53:11";0,4399421;1;42730370266,2037
"PV_HMI.AIT_01";"26.12.2016 08:58:14";0,4399421;1;42730373773,1481
"PV_HMI.AIT_01";"26.12.2016 09:03:17";0,4399421;1;42730377280,0926
"PV_HMI.AIT_01";"26.12.2016 09:08:21";0,4399421;1;42730380798,6111
"PV_HMI.AIT_01";"26.12.2016 09:13:24";0,4399421;1;42730384305,5556
"PV_HMI.AIT_01";"26.12.2016 09:18:27";0,4457308;1;42730387812,5
"PV_HMI.AIT_01";"26.12.2016 09:23:30";0,4399421;1;42730391319,4445
"PV_HMI.AIT_01";"26.12.2016 09:28:33";0,4457308;1;42730394826,3889
"PV_HMI.AIT_01";"26.12.2016 09:33:37";0,4399421;1;42730398344,9074
"PV_HMI.AIT_01";"26.12.2016 09:38:40";0,4399421;1;42730401851,8519
"PV_HMI.AIT_01";"26.12.2016 09:43:43";1,736614E-02;1;42730405358,7963
"PV_HMI.AIT_01";"26.12.2016 09:48:46";1,157742E-02;1;42730408865,7407
"PV_HMI.AIT_01";"26.12.2016 09:53:50";0,4399421;1;42730412384,2593
"PV_HMI.AIT_01";"26.12.2016 09:58:53";0,4399421;1;42730415891,2037
"PV_HMI.AIT_01";"26.12.2016 10:03:56";0,4399421;1;42730419398,1481
"PV_HMI.AIT_01";"26.12.2016 10:08:59";0,4457308;1;42730422905,0926
"PV_HMI.AIT_01";"26.12.2016 10:14:03";1,736614E-02;1;42730426423,6111
"PV_HMI.AIT_01";"26.12.2016 10:19:06";5,788712E-03;1;42730429930,5556
"PV_HMI.AIT_01";"26.12.2016 10:24:09";0,4630969;1;42730433437,5
"PV_HMI.AIT_01";"26.12.2016 10:29:12";1,157742E-02;1;42730436944,4444
"PV_HMI.AIT_01";"26.12.2016 10:34:16";1,157742E-02;1;42730440462,963
"PV_HMI.AIT_01";"26.12.2016 10:39:19";5,788712E-03;1;42730443969,9074
"PV_HMI.AIT_01";"26.12.2016 10:44:22";5,788712E-03;1;42730447476,8518
"PV_HMI.AIT_01";"26.12.2016 10:49:25";1,157742E-02;1;42730450983,7963
"PV_HMI.AIT_01";"26.12.2016 10:54:28";0,4515195;1;42730454490,7407
"PV_HMI.AIT_01";"26.12.2016 10:59:32";2,315485E-02;1;42730458009,2593
"PV_HMI.AIT_01";"26.12.2016 11:04:35";1,157742E-02;1;42730461516,2037
"PV_HMI.AIT_01";"26.12.2016 11:09:38";1,157742E-02;1;42730465023,1481
"PV_HMI.AIT_01";"26.12.2016 11:14:41";3,473227E-02;1;42730468530,0926
"PV_HMI.AIT_01";"26.12.2016 11:19:44";1,736614E-02;1;42730472037,037
"PV_HMI.AIT_01";"26.12.2016 11:24:48";1,157742E-02;1;42730475555,5556
"PV_HMI.AIT_01";"26.12.2016 11:29:51";3,473227E-02;1;42730479062,5
"PV_HMI.AIT_01";"26.12.2016 11:34:54";2,315485E-02;1;42730482569,4444
"PV_HMI.AIT_01";"26.12.2016 11:39:57";1,157742E-02;1;42730486076,3889
"PV_HMI.AIT_01";"26.12.2016 11:45:00";1,157742E-02;1;42730489583,3333
"PV_HMI.AIT_01";"26.12.2016 11:50:03";1,157742E-02;1;42730493090,2778
"PV_HMI.AIT_01";"26.12.2016 11:55:07";0,3994211;1;42730496608,7963
"PV_HMI.AIT_01";"26.12.2016 12:00:10";2,894356E-02;1;42730500115,7407
"PV_HMI.AIT_01";"26.12.2016 12:05:13";1,736614E-02;1;42730503622,6852
"PV_HMI.AIT_01";"26.12.2016 12:10:16";1,736614E-02;1;42730507129,6296
"PV_HMI.AIT_01";"26.12.2016 12:15:19";3,473227E-02;1;42730510636,5741
"PV_HMI.AIT_01";"26.12.2016 12:20:23";1,736614E-02;1;42730514155,0926
"PV_HMI.AIT_01";"26.12.2016 12:25:26";1,736614E-02;1;42730517662,037
"PV_HMI.AIT_01";"26.12.2016 12:30:29";1,736614E-02;1;42730521168,9815
"PV_HMI.AIT_01";"26.12.2016 12:35:32";5,788712E-03;1;42730524675,9259
"PV_HMI.AIT_01";"26.12.2016 12:40:36";0,260492;1;42730528194,4444
"PV_HMI.AIT_01";"26.12.2016 12:45:39";4,630969E-02;1;42730531701,3889
"PV_HMI.AIT_01";"26.12.2016 12:50:42";2,894356E-02;1;42730535208,3333
"PV_HMI.AIT_01";"26.12.2016 12:55:45";0,3994211;1;42730538715,2778
"PV_HMI.AIT_01";"26.12.2016 13:00:49";0,4399421;1;42730542233,7963
"PV_HMI.AIT_01";"26.12.2016 13:05:52";5,209841E-02;1;42730545740,7407
"PV_HMI.AIT_01";"26.12.2016 13:10:55";2,315485E-02;1;42730549247,6852
"PV_HMI.AIT_01";"26.12.2016 13:15:58";1,736614E-02;1;42730552754,6296
"PV_HMI.AIT_01";"26.12.2016 13:21:01";0,1273517;1;42730556261,5741
"PV_HMI.AIT_01";"26.12.2016 13:26:05";2,894356E-02;1;42730559780,0926
"PV_HMI.AIT_01";"26.12.2016 13:31:08";1,736614E-02;1;42730563287,037
"PV_HMI.AIT_01";"26.12.2016 13:36:11";1,736614E-02;1;42730566793,9815
"PV_HMI.AIT_01";"26.12.2016 13:41:14";1,157742E-02;1;42730570300,9259
"PV_HMI.AIT_01";"26.12.2016 13:46:17";1,736614E-02;1;42730573807,8704
"PV_HMI.AIT_01";"26.12.2016 13:51:21";1,736614E-02;1;42730577326,3889
"PV_HMI.AIT_01";"26.12.2016 13:56:24";4,630969E-02;1;42730580833,3333
"PV_HMI.AIT_01";"26.12.2016 14:01:27";2,315485E-02;1;42730584340,2778
"PV_HMI.AIT_01";"26.12.2016 14:06:30";1,736614E-02;1;42730587847,2222
"PV_HMI.AIT_01";"26.12.2016 14:11:33";0,0984081;1;42730591354,1667
"PV_HMI.AIT_01";"26.12.2016 14:16:36";2,894356E-02;1;42730594861,1111
"PV_HMI.AIT_01";"26.12.2016 14:21:40";2,315485E-02;1;42730598379,6296
"PV_HMI.AIT_01";"26.12.2016 14:26:43";0,1389291;1;42730601886,5741
"PV_HMI.AIT_01";"26.12.2016 14:31:46";2,894356E-02;1;42730605393,5185
"PV_HMI.AIT_01";"26.12.2016 14:36:49";1,736614E-02;1;42730608900,463
"PV_HMI.AIT_01";"26.12.2016 14:41:53";2,315485E-02;1;42730612418,9815
"PV_HMI.AIT_01";"26.12.2016 14:46:56";1,736614E-02;1;42730615925,9259
"PV_HMI.AIT_01";"26.12.2016 14:51:59";1,736614E-02;1;42730619432,8704
"PV_HMI.AIT_01";"26.12.2016 14:57:02";0,1273517;1;42730622939,8148
"PV_HMI.AIT_01";"26.12.2016 15:02:06";3,473227E-02;1;42730626458,3333
"PV_HMI.AIT_01";"26.12.2016 15:07:09";1,736614E-02;1;42730629965,2778
"PV_HMI.AIT_01";"26.12.2016 15:12:12";1,736614E-02;1;42730633472,2222
"PV_HMI.AIT_01";"26.12.2016 15:17:15";3,473227E-02;1;42730636979,1667
"PV_HMI.AIT_01";"26.12.2016 15:22:18";2,315485E-02;1;42730640486,1111
"PV_HMI.AIT_01";"26.12.2016 15:27:22";1,736614E-02;1;42730644004,6296
"PV_HMI.AIT_01";"26.12.2016 15:32:25";1,736614E-02;1;42730647511,5741
"PV_HMI.AIT_01";"26.12.2016 15:37:28";1,157742E-02;1;42730651018,5185
"PV_HMI.AIT_01";"26.12.2016 15:42:31";1,157742E-02;1;42730654525,463
"PV_HMI.AIT_01";"26.12.2016 15:47:35";1,157742E-02;1;42730658043,9815
"PV_HMI.AIT_01";"26.12.2016 15:52:38";1,736614E-02;1;42730661550,9259
